,Team,AdjEM,AdjO,AdjD,AdjT,Date_zero
5852,Alabama,26.5,120.0,93.5,72.4,11/21/2023
5853,Xavier,17.299999999999997,109.7,92.4,72.4,11/21/2023
5854,Cal St. Northridge,-9.400000000000006,97.8,107.2,72.4,11/21/2023
5855,Columbia,-6.5,99.5,106.0,72.4,11/21/2023
5856,Milwaukee,-7.1000000000000085,103.1,110.2,72.4,11/21/2023
5857,Jackson St.,-8.799999999999997,97.3,106.1,72.4,11/21/2023
5858,Auburn,21.5,114.7,93.2,72.4,11/21/2023
5859,Penn St.,9.799999999999997,104.7,94.9,72.3,11/21/2023
5860,Howard,-5.299999999999997,101.2,106.5,72.3,11/21/2023
5861,Tennessee Martin,-8.400000000000006,100.1,108.5,72.3,11/21/2023
5862,UCF,10.799999999999997,105.6,94.8,72.3,11/21/2023
5863,St. John's,10.299999999999997,111.0,100.7,72.3,11/21/2023
5864,Lamar,-10.699999999999989,96.9,107.6,72.2,11/21/2023
5865,Maryland Eastern Shore,-16.69999999999999,90.9,107.6,72.2,11/21/2023
5866,Gonzaga,24.39999999999999,117.6,93.2,72.2,11/21/2023
5867,Samford,0.3999999999999915,103.3,102.9,72.2,11/21/2023
5868,SMU,8.400000000000006,105.5,97.1,72.1,11/21/2023
5869,North Carolina,20.400000000000006,114.4,94.0,72.1,11/21/2023
5870,Fairfield,-9.799999999999997,95.9,105.7,72.1,11/21/2023
5871,Pepperdine,-0.20000000000000284,103.6,103.8,72.1,11/21/2023
5872,Incarnate Word,-15.299999999999997,97.4,112.7,72.1,11/21/2023
5873,Morgan St.,-17.299999999999997,93.8,111.1,72.0,11/21/2023
5874,Delaware St.,-14.899999999999991,92.7,107.6,72.0,11/21/2023
5875,Valparaiso,-15.399999999999991,91.2,106.6,72.0,11/21/2023
5876,TCU,19.099999999999994,111.1,92.0,72.0,11/21/2023
5877,Monmouth,-8.0,97.6,105.6,71.9,11/21/2023
5878,Southern Indiana,-15.699999999999989,93.4,109.1,71.9,11/21/2023
5879,UTSA,-9.200000000000003,101.1,110.3,71.9,11/21/2023
5880,UMass Lowell,5.299999999999997,104.2,98.9,71.9,11/21/2023
5881,FIU,-4.900000000000006,100.3,105.2,71.8,11/21/2023
5882,Buffalo,-13.200000000000003,97.2,110.4,71.8,11/21/2023
5883,Indiana St.,5.599999999999994,108.5,102.9,71.8,11/21/2023
5884,Tulsa,-3.200000000000003,98.6,101.8,71.7,11/21/2023
5885,Wright St.,1.0,109.7,108.7,71.7,11/21/2023
5886,NJIT,-18.0,94.0,112.0,71.7,11/21/2023
5887,Portland,-2.0,105.0,107.0,71.6,11/21/2023
5888,Bowling Green,-6.0,100.2,106.2,71.5,11/21/2023
5889,Utah,15.100000000000009,111.9,96.8,71.5,11/21/2023
5890,Brown,-5.400000000000006,99.0,104.4,71.5,11/21/2023
5891,Wofford,-7.0,104.3,111.3,71.4,11/21/2023
5892,Mount St. Mary's,-7.700000000000003,96.6,104.3,71.4,11/21/2023
5893,Massachusetts,-0.5999999999999943,105.2,105.8,71.3,11/21/2023
5894,Lipscomb,0.29999999999999716,106.7,106.4,71.3,11/21/2023
5895,Baylor,24.10000000000001,117.7,93.6,71.2,11/21/2023
5896,North Carolina A&T,-20.10000000000001,94.1,114.2,71.2,11/21/2023
5897,Seattle,0.4000000000000057,98.4,98.0,71.2,11/21/2023
5898,East Tennessee St.,-7.599999999999994,97.0,104.6,71.2,11/21/2023
5899,Louisiana,-1.2000000000000028,103.7,104.9,71.2,11/21/2023
5900,Drake,6.300000000000011,107.9,101.6,71.2,11/21/2023
5901,Utah Tech,-4.5,100.4,104.9,71.2,11/21/2023
5902,Bryant,-3.5,98.1,101.6,71.1,11/21/2023
5903,Fordham,-2.6000000000000085,95.6,98.2,71.1,11/21/2023
5904,Santa Clara,5.6000000000000085,104.7,99.1,71.1,11/21/2023
5905,UNC Asheville,-3.0,102.1,105.1,71.0,11/21/2023
5906,Miami OH,-6.0,100.5,106.5,71.0,11/21/2023
5907,Oral Roberts,-1.0,105.6,106.6,71.0,11/21/2023
5908,Coastal Carolina,-8.400000000000006,102.3,110.7,71.0,11/21/2023
5909,Illinois,17.5,109.4,91.9,71.0,11/21/2023
5910,High Point,-5.0,104.8,109.8,70.9,11/21/2023
5911,Sam Houston St.,0.6000000000000085,101.7,101.1,70.9,11/21/2023
5912,Stephen F. Austin,10.5,108.7,98.2,70.9,11/21/2023
5913,Cincinnati,14.599999999999994,109.6,95.0,70.9,11/21/2023
5914,Northern Arizona,-6.200000000000003,97.1,103.3,70.9,11/21/2023
5915,Hofstra,3.6000000000000085,105.7,102.1,70.9,11/21/2023
5916,San Diego,-5.400000000000006,99.1,104.5,70.9,11/21/2023
5917,Colorado St.,13.399999999999991,113.6,100.2,70.9,11/21/2023
5918,New Hampshire,-7.299999999999997,97.5,104.8,70.9,11/21/2023
5919,Youngstown St.,-3.5,101.6,105.1,70.8,11/21/2023
5920,Michigan,16.400000000000006,114.9,98.5,70.8,11/21/2023
5921,Lindenwood,-15.700000000000003,92.5,108.2,70.8,11/21/2023
5922,Arkansas St.,-0.7000000000000028,106.8,107.5,70.8,11/21/2023
5923,Portland St.,0.5999999999999943,102.5,101.9,70.8,11/21/2023
5924,Northwestern St.,-16.099999999999994,97.7,113.8,70.8,11/21/2023
5925,Indiana,9.100000000000009,106.7,97.6,70.7,11/21/2023
5926,Butler,9.400000000000006,106.0,96.6,70.7,11/21/2023
5927,Mississippi St.,21.30000000000001,109.9,88.6,70.6,11/21/2023
5928,Tarleton St.,-3.0999999999999943,101.4,104.5,70.6,11/21/2023
5929,Alabama St.,-16.0,93.5,109.5,70.6,11/21/2023
5930,Le Moyne,-23.60000000000001,91.8,115.4,70.6,11/21/2023
5931,New Mexico St.,-3.3999999999999915,101.7,105.1,70.5,11/21/2023
5932,South Dakota,-8.700000000000003,102.5,111.2,70.5,11/21/2023
5933,Saint Joseph's,5.0,104.0,99.0,70.5,11/21/2023
5934,Missouri St.,6.6000000000000085,103.7,97.1,70.5,11/21/2023
5935,Kent St.,6.299999999999997,106.0,99.7,70.4,11/21/2023
5936,Miami FL,16.89999999999999,116.8,99.9,70.4,11/21/2023
5937,Utah St.,8.0,106.3,98.3,70.4,11/21/2023
5938,Kentucky,20.700000000000003,116.9,96.2,70.4,11/21/2023
5939,William & Mary,-10.700000000000003,99.3,110.0,70.4,11/21/2023
5940,LSU,11.400000000000006,108.7,97.3,70.3,11/21/2023
5941,Norfolk St.,-9.799999999999997,97.3,107.1,70.3,11/21/2023
5942,Rice,-0.9000000000000057,106.8,107.7,70.3,11/21/2023
5943,Hawaii,3.9000000000000057,104.2,100.3,70.3,11/21/2023
5944,Tennessee St.,-5.1000000000000085,101.1,106.2,70.3,11/21/2023
5945,Presbyterian,-8.299999999999997,98.0,106.3,70.3,11/21/2023
5946,Chattanooga,-0.7000000000000028,103.7,104.4,70.3,11/21/2023
5947,Oregon,16.5,111.2,94.7,70.2,11/21/2023
5948,Illinois Chicago,-1.0999999999999943,100.0,101.1,70.2,11/21/2023
5949,Texas Southern,-7.5,93.8,101.3,70.2,11/21/2023
5950,Georgia Tech,2.5999999999999943,106.6,104.0,70.2,11/21/2023
5951,Louisville,1.0,105.1,104.1,70.2,11/21/2023
5952,San Diego St.,20.200000000000003,114.0,93.8,70.2,11/21/2023
5953,Binghamton,-5.5,98.4,103.9,70.1,11/21/2023
5954,Rhode Island,-2.6000000000000085,102.8,105.4,70.1,11/21/2023
5955,Nebraska,14.900000000000006,110.7,95.8,70.0,11/21/2023
5956,UT Arlington,-1.8999999999999915,101.7,103.6,70.0,11/21/2023
5957,Elon,-10.299999999999997,102.8,113.1,70.0,11/21/2023
5958,Wisconsin,19.700000000000003,113.4,93.7,70.0,11/21/2023
5959,Ball St.,-7.299999999999997,99.7,107.0,70.0,11/21/2023
5960,Duquesne,8.700000000000003,109.3,100.6,70.0,11/21/2023
5961,Iowa St.,21.900000000000006,110.5,88.6,70.0,11/21/2023
5962,Temple,-0.20000000000000284,103.0,103.2,69.9,11/21/2023
5963,Appalachian St.,-0.19999999999998863,102.9,103.1,69.9,11/21/2023
5964,Nevada,15.400000000000006,112.4,97.0,69.9,11/21/2023
5965,UC Santa Barbara,-0.19999999999998863,107.4,107.6,69.9,11/21/2023
5966,Queens,-6.400000000000006,100.5,106.9,69.9,11/21/2023
5967,BYU,21.5,114.0,92.5,69.8,11/21/2023
5968,Grand Canyon,9.400000000000006,109.9,100.5,69.8,11/21/2023
5969,Georgia Southern,-12.200000000000003,97.5,109.7,69.8,11/21/2023
5970,Alcorn St.,-8.099999999999994,102.0,110.1,69.8,11/21/2023
5971,Seton Hall,13.700000000000003,110.3,96.6,69.8,11/21/2023
5972,Cal St. Fullerton,-3.299999999999997,99.2,102.5,69.8,11/21/2023
5973,North Dakota,-5.200000000000003,102.1,107.3,69.8,11/21/2023
5974,Loyola Chicago,3.9000000000000057,104.9,101.0,69.7,11/21/2023
5975,Georgetown,-1.2999999999999972,105.4,106.7,69.7,11/21/2023
5976,Marquette,23.599999999999994,117.5,93.9,69.7,11/21/2023
5977,Nebraska Omaha,-7.5,103.4,110.9,69.6,11/21/2023
5978,Utah Valley,-1.1999999999999886,97.9,99.1,69.6,11/21/2023
5979,Mercer,-6.400000000000006,99.0,105.4,69.6,11/21/2023
5980,Purdue,30.0,119.2,89.2,69.6,11/21/2023
5981,Rider,-6.700000000000003,95.8,102.5,69.6,11/21/2023
5982,Central Arkansas,-13.5,95.9,109.4,69.6,11/21/2023
5983,South Florida,3.0,101.5,98.5,69.5,11/21/2023
5984,DePaul,-0.4000000000000057,101.3,101.7,69.5,11/21/2023
5985,Manhattan,-11.700000000000003,93.7,105.4,69.5,11/21/2023
5986,Canisius,-5.400000000000006,99.8,105.2,69.5,11/21/2023
5987,Minnesota,5.299999999999997,105.6,100.3,69.4,11/21/2023
5988,Colorado,18.700000000000003,114.2,95.5,69.4,11/21/2023
5989,Southern Utah,-6.400000000000006,103.3,109.7,69.4,11/21/2023
5990,Oklahoma,18.0,111.7,93.7,69.4,11/21/2023
5991,Grambling St.,-12.199999999999989,93.9,106.1,69.4,11/21/2023
5992,Central Michigan,-10.100000000000009,97.3,107.4,69.4,11/21/2023
5993,Loyola Marymount,4.400000000000006,109.7,105.3,69.4,11/21/2023
5994,Detroit Mercy,-11.199999999999989,99.4,110.6,69.4,11/21/2023
5995,Bethune Cookman,-16.89999999999999,94.4,111.3,69.4,11/21/2023
5996,Louisiana Tech,4.700000000000003,105.0,100.3,69.4,11/21/2023
5997,Western Illinois,-12.200000000000003,94.6,106.8,69.4,11/21/2023
5998,East Carolina,-0.7000000000000028,107.1,107.8,69.3,11/21/2023
5999,Boise St.,10.099999999999994,108.5,98.4,69.3,11/21/2023
6000,Evansville,-5.799999999999997,96.4,102.2,69.3,11/21/2023
6001,USC,16.799999999999997,111.0,94.2,69.3,11/21/2023
6002,Duke,23.69999999999999,116.6,92.9,69.2,11/21/2023
6003,Cleveland St.,-0.20000000000000284,104.1,104.3,69.2,11/21/2023
6004,Arizona St.,6.700000000000003,102.7,96.0,69.2,11/21/2023
6005,N.C. State,13.699999999999989,110.6,96.9,69.2,11/21/2023
6006,Harvard,2.200000000000003,102.3,100.1,69.2,11/21/2023
6007,Florida Atlantic,14.400000000000006,108.9,94.5,69.2,11/21/2023
6008,Penn,-1.5,103.5,105.0,69.2,11/21/2023
6009,Northern Iowa,4.200000000000003,107.9,103.7,69.1,11/21/2023
6010,Fresno St.,4.0,104.2,100.2,69.1,11/21/2023
6011,Idaho,-20.400000000000006,94.0,114.4,69.1,11/21/2023
6012,Gardner Webb,0.5,99.3,98.8,69.1,11/21/2023
6013,Wyoming,-1.1000000000000085,101.8,102.9,69.0,11/21/2023
6014,Murray St.,0.20000000000000284,107.9,107.7,69.0,11/21/2023
6015,Boston College,5.0,106.9,101.9,69.0,11/21/2023
6016,Texas,17.599999999999994,113.6,96.0,69.0,11/21/2023
6017,Southeastern Louisiana,-3.8999999999999915,102.2,106.1,69.0,11/21/2023
6018,Nicholls St.,-8.099999999999994,98.9,107.0,69.0,11/21/2023
6019,Winthrop,0.7000000000000028,105.9,105.2,68.9,11/21/2023
6020,UC San Diego,-3.0,103.3,106.3,68.9,11/21/2023
6021,South Dakota St.,1.3000000000000114,109.9,108.6,68.9,11/21/2023
6022,Texas A&M Commerce,-9.200000000000003,97.2,106.4,68.9,11/21/2023
6023,Boston University,-9.799999999999997,95.3,105.1,68.9,11/21/2023
6024,San Francisco,8.799999999999997,104.6,95.8,68.9,11/21/2023
6025,North Florida,-10.399999999999991,100.9,111.3,68.8,11/21/2023
6026,Akron,6.8999999999999915,105.3,98.4,68.8,11/21/2023
6027,Abilene Christian,0.3999999999999915,103.8,103.4,68.8,11/21/2023
6028,Yale,9.200000000000003,107.7,98.5,68.7,11/21/2023
6029,Ohio,4.799999999999997,108.1,103.3,68.7,11/21/2023
6030,UNC Greensboro,6.299999999999997,107.0,100.7,68.6,11/21/2023
6031,USC Upstate,-7.900000000000006,99.8,107.7,68.6,11/21/2023
6032,Longwood,-1.8999999999999915,102.7,104.6,68.4,11/21/2023
6033,Bucknell,-14.400000000000006,93.3,107.7,68.4,11/21/2023
6034,UNC Wilmington,4.599999999999994,106.5,101.9,68.4,11/21/2023
6035,Ohio St.,13.799999999999997,111.8,98.0,68.4,11/21/2023
6036,Dartmouth,-12.400000000000006,96.3,108.7,68.4,11/21/2023
6037,Loyola MD,-12.700000000000003,94.2,106.9,68.4,11/21/2023
6038,Jacksonville,-7.200000000000003,98.7,105.9,68.4,11/21/2023
6039,Morehead St.,-2.0,101.2,103.2,68.4,11/21/2023
6040,Eastern Michigan,-12.0,96.5,108.5,68.3,11/21/2023
6041,Georgia St.,-2.0,103.7,105.7,68.3,11/21/2023
6042,Florida A&M,-15.299999999999997,92.8,108.1,68.3,11/21/2023
6043,Central Connecticut,-13.099999999999994,96.5,109.6,68.2,11/21/2023
6044,Virginia Tech,12.200000000000003,113.4,101.2,68.2,11/21/2023
6045,Wake Forest,9.399999999999991,112.1,102.7,68.1,11/21/2023
6046,Charleston Southern,-16.400000000000006,96.6,113.0,68.1,11/21/2023
6047,Texas St.,-2.1000000000000085,98.8,100.9,68.1,11/21/2023
6048,Tennessee,25.400000000000006,112.7,87.3,68.1,11/21/2023
6049,Rutgers,11.300000000000011,104.4,93.1,68.1,11/21/2023
6050,Jacksonville St.,-4.299999999999997,98.4,102.7,68.0,11/21/2023
6051,Connecticut,28.5,119.3,90.8,68.0,11/21/2023
6052,Toledo,4.700000000000003,111.4,106.7,68.0,11/21/2023
6053,Stony Brook,-8.700000000000003,97.1,105.8,67.9,11/21/2023
6054,Texas Tech,14.899999999999991,105.3,90.4,67.9,11/21/2023
6055,Liberty,15.200000000000003,112.7,97.5,67.9,11/21/2023
6056,Illinois St.,0.4000000000000057,101.2,100.8,67.8,11/21/2023
6057,Southern Miss,-1.7000000000000028,101.1,102.8,67.8,11/21/2023
6058,Clemson,15.299999999999997,112.1,96.8,67.7,11/21/2023
6059,Oakland,-1.0999999999999943,103.7,104.8,67.7,11/21/2023
6060,Saint Francis,-22.19999999999999,91.4,113.6,67.7,11/21/2023
6061,Creighton,24.799999999999997,118.6,93.8,67.7,11/21/2023
6062,UC Riverside,-7.400000000000006,96.5,103.9,67.6,11/21/2023
6063,Southern Illinois,1.6000000000000085,102.4,100.8,67.6,11/21/2023
6064,Oklahoma St.,7.5,105.5,98.0,67.6,11/21/2023
6065,Tennessee Tech,-14.5,95.6,110.1,67.6,11/21/2023
6066,Missouri,8.099999999999994,107.6,99.5,67.6,11/21/2023
6067,Providence,14.699999999999989,108.1,93.4,67.6,11/21/2023
6068,Old Dominion,-0.5,103.5,104.0,67.6,11/21/2023
6069,Niagara,-11.299999999999997,97.9,109.2,67.5,11/21/2023
6070,Cal St. Bakersfield,-10.200000000000003,98.7,108.9,67.5,11/21/2023
6071,Western Michigan,-10.300000000000011,98.1,108.4,67.4,11/21/2023
6072,Western Carolina,3.0,107.2,104.2,67.4,11/21/2023
6073,La Salle,-2.9000000000000057,104.6,107.5,67.4,11/21/2023
6074,South Carolina,11.5,109.6,98.1,67.4,11/21/2023
6075,UC Davis,1.2999999999999972,104.3,103.0,67.3,11/21/2023
6076,Cal Poly,-15.799999999999997,93.3,109.1,67.3,11/21/2023
6077,Marist,-7.799999999999997,96.8,104.6,67.3,11/21/2023
6078,Iona,-2.5,103.9,106.4,67.3,11/21/2023
6079,VCU,6.299999999999997,103.3,97.0,67.3,11/21/2023
6080,Middle Tennessee,3.5999999999999943,101.8,98.2,67.2,11/21/2023
6081,Merrimack,-11.5,93.3,104.8,67.2,11/21/2023
6082,Montana St.,-7.799999999999997,95.4,103.2,67.2,11/21/2023
6083,Washington St.,10.0,108.8,98.8,67.2,11/21/2023
6084,Davidson,3.5,104.8,101.3,67.2,11/21/2023
6085,Sacramento St.,-8.100000000000009,100.6,108.7,67.2,11/21/2023
6086,American,-9.0,100.7,109.7,67.2,11/21/2023
6087,Lafayette,-14.700000000000003,93.0,107.7,67.2,11/21/2023
6088,UMKC,-10.5,96.4,106.9,67.1,11/21/2023
6089,Siena,-16.30000000000001,95.1,111.4,67.1,11/21/2023
6090,California,-1.7999999999999972,105.5,107.3,67.1,11/21/2023
6091,McNeese St.,3.0999999999999943,109.6,106.5,67.0,11/21/2023
6092,Louisiana Monroe,-9.900000000000006,97.6,107.5,67.0,11/21/2023
6093,Mississippi Valley St.,-27.200000000000003,87.3,114.5,67.0,11/21/2023
6094,Robert Morris,-7.200000000000003,99.6,106.8,67.0,11/21/2023
6095,The Citadel,-9.099999999999994,98.4,107.5,66.9,11/21/2023
6096,Montana,-1.7000000000000028,105.2,106.9,66.9,11/21/2023
6097,Delaware,1.7999999999999972,106.5,104.7,66.9,11/21/2023
6098,Idaho St.,-9.300000000000011,96.6,105.9,66.8,11/21/2023
6099,Richmond,5.6000000000000085,105.7,100.1,66.7,11/21/2023
6100,Northeastern,-4.799999999999997,101.8,106.6,66.5,11/21/2023
6101,Vanderbilt,2.5999999999999943,107.3,104.7,66.5,11/21/2023
6102,North Dakota St.,-3.8000000000000114,103.6,107.4,66.5,11/21/2023
6103,Michigan St.,19.60000000000001,110.2,90.6,66.4,11/21/2023
6104,Eastern Illinois,-16.299999999999997,92.0,108.3,66.4,11/21/2023
6105,South Alabama,-0.9000000000000057,105.1,106.0,66.4,11/21/2023
6106,Notre Dame,-1.7999999999999972,101.0,102.8,66.4,11/21/2023
6107,IUPUI,-16.900000000000006,95.6,112.5,66.4,11/21/2023
6108,Chicago St.,-16.099999999999994,93.5,109.6,66.3,11/21/2023
6109,Coppin St.,-24.700000000000003,84.0,108.7,66.2,11/21/2023
6110,Northern Kentucky,-3.9000000000000057,103.0,106.9,66.2,11/21/2023
6111,George Mason,3.5,103.2,99.7,66.2,11/21/2023
6112,St. Bonaventure,5.3999999999999915,106.6,101.2,66.1,11/21/2023
6113,Colgate,1.4000000000000057,103.2,101.8,66.1,11/21/2023
6114,Campbell,-11.199999999999989,94.9,106.1,66.0,11/21/2023
6115,UNLV,6.0,109.8,103.8,66.0,11/21/2023
6116,Radford,-0.5,102.6,103.1,65.9,11/21/2023
6117,Houston,29.400000000000006,116.9,87.5,65.9,11/21/2023
6118,Oregon St.,-1.6000000000000085,102.1,103.7,65.8,11/21/2023
6119,Maine,-8.100000000000009,99.1,107.2,65.8,11/21/2023
6120,UCLA,17.200000000000003,109.2,92.0,65.8,11/21/2023
6121,Austin Peay,-6.1000000000000085,98.6,104.7,65.8,11/21/2023
6122,Mississippi,3.6999999999999886,105.6,101.9,65.6,11/21/2023
6123,Bradley,9.0,106.6,97.6,65.6,11/21/2023
6124,Navy,-13.5,93.6,107.1,65.6,11/21/2023
6125,Villanova,18.200000000000003,114.0,95.8,65.5,11/21/2023
6126,Stetson,-2.1999999999999886,105.4,107.6,65.4,11/21/2023
6127,North Carolina Central,-9.400000000000006,97.8,107.2,65.4,11/21/2023
6128,Drexel,2.8999999999999915,101.3,98.4,65.3,11/21/2023
6129,Cal Baptist,-1.5999999999999943,102.5,104.1,65.2,11/21/2023
6130,West Virginia,5.799999999999997,105.8,100.0,65.1,11/21/2023
6131,San Jose St.,3.9000000000000057,103.2,99.3,65.1,11/21/2023
6132,Holy Cross,-15.299999999999997,98.9,114.2,65.0,11/21/2023
6133,Princeton,10.900000000000006,110.4,99.5,64.9,11/21/2023
6134,Saint Mary's,9.400000000000006,104.9,95.5,64.8,11/21/2023
6135,Dayton,11.399999999999991,111.1,99.7,64.8,11/21/2023
6136,Maryland,12.200000000000003,105.4,93.2,64.7,11/21/2023
6137,Bellarmine,-4.800000000000011,103.6,108.4,64.7,11/21/2023
6138,Texas A&M,20.900000000000006,114.9,94.0,64.6,11/21/2023
6139,Army,-16.0,90.0,106.0,64.5,11/21/2023
6140,Green Bay,-16.400000000000006,93.3,109.7,64.3,11/21/2023
6141,Florida Gulf Coast,-2.5,107.1,109.6,64.1,11/21/2023
6142,Charlotte,3.700000000000003,101.2,97.5,64.1,11/21/2023
6143,SIU Edwardsville,-6.0,100.3,106.3,63.9,11/21/2023
6144,Towson,-1.6000000000000085,101.8,103.4,63.7,11/21/2023
6145,Northwestern,11.799999999999997,110.0,98.2,63.4,11/21/2023
6146,Weber St.,5.400000000000006,105.5,100.1,63.4,11/21/2023
6147,Vermont,4.8999999999999915,107.6,102.7,63.2,11/21/2023
6148,St. Thomas,-5.800000000000011,103.6,109.4,62.7,11/21/2023
6149,Air Force,-1.6999999999999886,100.4,102.1,62.4,11/21/2023
6150,North Texas,10.0,104.7,94.7,62.4,11/21/2023
6151,Saint Peter's,-5.1000000000000085,97.6,102.7,62.4,11/21/2023
6152,Wagner,-11.099999999999994,95.0,106.1,61.8,11/21/2023
6153,Virginia,16.0,109.0,93.0,60.1,11/21/2023
6154,UMBC,-7.0,100.4,107.4,78.3,11/22/2023
6155,Kennesaw St.,-4.700000000000003,100.7,105.4,77.9,11/22/2023
6156,South Carolina St.,-16.700000000000003,94.1,110.8,76.3,11/22/2023
6157,Long Beach St.,4.700000000000003,103.7,99.0,75.6,11/22/2023
6158,Houston Christian,-21.0,95.0,116.0,75.3,11/22/2023
6159,New Mexico,11.5,110.5,99.0,75.2,11/22/2023
6160,Iowa,16.200000000000003,116.2,100.0,75.2,11/22/2023
6161,Arizona,27.30000000000001,117.4,90.1,74.9,11/22/2023
6162,James Madison,7.6000000000000085,110.2,102.6,74.8,11/22/2023
6163,UT Rio Grande Valley,-10.200000000000003,97.3,107.5,74.6,11/22/2023
6164,Belmont,-1.2999999999999972,105.5,106.8,74.5,11/22/2023
6165,Fairleigh Dickinson,-10.699999999999989,99.4,110.1,74.5,11/22/2023
6166,Northern Illinois,-1.3000000000000114,103.6,104.9,74.4,11/22/2023
6167,Tulane,6.900000000000006,109.5,102.6,74.3,11/22/2023
6168,Marshall,-1.0,101.0,102.0,74.3,11/22/2023
6169,Arkansas Pine Bluff,-17.80000000000001,97.6,115.4,74.1,11/22/2023
6170,Kansas,24.900000000000006,114.2,89.3,74.1,11/22/2023
6171,George Washington,0.5,103.0,102.5,74.0,11/22/2023
6172,VMI,-14.700000000000003,96.1,110.8,74.0,11/22/2023
6173,Memphis,17.299999999999997,111.6,94.3,73.9,11/22/2023
6174,LIU,-20.299999999999997,90.5,110.8,73.9,11/22/2023
6175,Hampton,-11.299999999999997,98.4,109.7,73.6,11/22/2023
6176,Pacific,-4.8999999999999915,97.9,102.8,73.5,11/22/2023
6177,Indiana St.,6.799999999999997,110.0,103.2,73.5,11/22/2023
6178,Purdue Fort Wayne,-1.8999999999999915,102.9,104.8,73.5,11/22/2023
6179,TCU,18.5,110.6,92.1,73.4,11/22/2023
6180,Syracuse,3.6999999999999886,105.1,101.4,73.4,11/22/2023
6181,Saint Louis,0.7999999999999972,104.6,103.8,73.4,11/22/2023
6182,Washington,11.400000000000006,108.9,97.5,73.3,11/22/2023
6183,Southeast Missouri St.,-15.700000000000003,92.7,108.4,73.3,11/22/2023
6184,Eastern Washington,-2.799999999999997,102.8,105.6,73.2,11/22/2023
6185,Stonehill,-18.200000000000003,93.1,111.3,73.2,11/22/2023
6186,North Alabama,-4.0,98.5,102.5,73.1,11/22/2023
6187,Kansas St.,14.799999999999997,110.2,95.4,73.1,11/22/2023
6188,Quinnipiac,-8.5,99.6,108.1,73.0,11/22/2023
6189,Morgan St.,-17.0,94.6,111.6,73.0,11/22/2023
6190,Troy,-4.700000000000003,99.7,104.4,72.9,11/22/2023
6191,Georgia,8.599999999999994,104.6,96.0,72.8,11/22/2023
6192,Pittsburgh,15.700000000000003,111.8,96.1,72.8,11/22/2023
6193,Texas A&M Corpus Chris,-6.8999999999999915,98.9,105.8,72.8,11/22/2023
6194,Florida St.,10.599999999999994,108.3,97.7,72.8,11/22/2023
6195,Cornell,5.8999999999999915,110.6,104.7,72.6,11/22/2023
6196,Furman,3.700000000000003,108.5,104.8,72.6,11/22/2023
6197,Albany,-10.5,98.1,108.6,72.6,11/22/2023
6198,Tennessee Martin,-8.5,100.0,108.5,72.6,11/22/2023
6199,Little Rock,-7.300000000000011,104.1,111.4,72.5,11/22/2023
6200,New Orleans,-9.5,100.1,109.6,72.5,11/22/2023
6201,Arkansas,17.39999999999999,112.8,95.4,72.4,11/22/2023
6202,Jackson St.,-8.799999999999997,97.3,106.1,72.3,11/22/2023
6203,North Carolina,21.5,114.8,93.3,72.3,11/22/2023
6204,Denver,-7.599999999999994,107.2,114.8,72.3,11/22/2023
6205,Western Kentucky,1.0,102.4,101.4,72.3,11/22/2023
6206,UTEP,2.6000000000000085,102.4,99.8,72.2,11/22/2023
6207,Southern,-9.700000000000003,97.8,107.5,72.2,11/22/2023
6208,Florida,16.5,113.6,97.1,72.2,11/22/2023
6209,Penn St.,9.700000000000003,104.3,94.6,72.2,11/22/2023
6210,Cal St. Northridge,-12.5,96.2,108.7,72.2,11/22/2023
6211,Lehigh,-7.200000000000003,99.2,106.4,72.2,11/22/2023
6212,Stanford,10.799999999999997,112.3,101.5,72.1,11/22/2023
6213,St. John's,10.300000000000011,110.9,100.6,72.1,11/22/2023
6214,Howard,-5.400000000000006,101.1,106.5,72.0,11/22/2023
6215,Charleston,0.29999999999999716,102.3,102.0,72.0,11/22/2023
6216,UCF,10.799999999999997,105.6,94.8,72.0,11/22/2023
6217,Wichita St.,6.200000000000003,102.5,96.3,72.0,11/22/2023
6218,Xavier,17.299999999999997,109.7,92.4,71.9,11/22/2023
6219,Alabama A&M,-16.89999999999999,92.9,109.8,71.9,11/22/2023
6220,Auburn,21.5,114.3,92.8,71.9,11/22/2023
6221,Eastern Kentucky,-3.799999999999997,101.8,105.6,71.9,11/22/2023
6222,Sacred Heart,-4.599999999999994,102.7,107.3,71.9,11/22/2023
6223,SMU,8.400000000000006,105.4,97.0,71.9,11/22/2023
6224,UTSA,-9.299999999999997,101.0,110.3,71.9,11/22/2023
6225,Lamar,-10.700000000000003,96.8,107.5,71.8,11/22/2023
6226,Rice,-2.0999999999999943,107.0,109.1,71.8,11/22/2023
6227,Columbia,-7.0,98.8,105.8,71.8,11/22/2023
6228,Fairfield,-9.799999999999997,95.8,105.6,71.8,11/22/2023
6229,Maryland Eastern Shore,-16.700000000000003,90.8,107.5,71.8,11/22/2023
6230,Incarnate Word,-15.299999999999997,97.3,112.6,71.7,11/22/2023
6231,Southern Indiana,-15.799999999999997,93.2,109.0,71.7,11/22/2023
6232,Delaware St.,-14.900000000000006,92.6,107.5,71.7,11/22/2023
6233,Prairie View A&M,-5.900000000000006,96.0,101.9,71.7,11/22/2023
6234,Stephen F. Austin,7.199999999999989,106.1,98.9,71.7,11/22/2023
