,Team,AdjOE,AdjDE,BARTHAG,RECORD,WINS,GAMES,EFG,EFG D.,FT RATE,FT RATE D,TOV%,TOV% D,O REB%,OP OREB%,RAW T,2P %,2P % D.,3P %,3P % D.,BLK %,BLKED %,AST %,OP AST %,3P RATE,3P RATE D,ADJ. T,AVG HGT.,EFF. HGT.,EXP.,YEAR,T,FT%,OP. FT%,PPP OFF.,PPP DEF.,ELITE SOS,AdjEM,Date_zero
5438,Wright St.,108.763,103.862,0.629548,0-3,0.0,3,54.1,60.9,25.0,29.7,19.4,12.4,31.7,28.7,72.3,53.5,66.4,36.8,32.8,7.6,6.3,42.7,64.5,31.0,31.8,72.563,,,,2024,,,,-1.8125015757644,76.1,66.7,4.9010000000000105,11/20/2023
5439,UC Irvine,104.5,95.7099,0.733116,3-1,2.0,3,50.0,44.2,43.1,39.5,17.0,19.3,26.7,27.2,72.5,50.0,43.0,33.3,31.0,8.8,7.9,64.9,49.3,34.5,33.7,71.597,,,,2024,,,,0.18462721185559,68.0,79.4,8.790099999999995,11/20/2023
5440,Furman,107.542,103.61,0.605486,3-2,2.0,4,54.3,54.7,29.9,26.0,17.4,16.4,28.9,24.3,74.8,61.8,54.7,30.9,36.6,7.5,9.2,68.1,48.4,48.4,36.6,71.9464,,,,2024,,,,-1.231637619309,75.0,66.7,3.932000000000002,11/20/2023
5441,UAB,105.625,96.8389,0.730819,2-2,2.0,4,45.7,48.4,39.2,33.2,19.3,18.3,34.8,26.3,71.7,46.6,51.4,29.0,29.2,12.8,10.8,39.2,50.0,28.2,39.3,72.5363,,,,2024,,,,-0.68452281549098,71.9,66.7,8.786100000000005,11/20/2023
5442,Tulane,106.308,99.8043,0.673922,3-0,3.0,3,59.3,48.1,41.8,24.9,13.2,25.6,16.7,33.6,75.5,69.4,52.1,29.0,29.2,12.5,5.6,48.4,47.4,39.0,48.1,74.7322,,,,2024,,,,0.13746806914276,82.4,67.4,6.503700000000009,11/20/2023
5443,FIU,100.984,104.779,0.3955,1-4,1.0,5,50.0,59.5,33.4,39.4,25.0,27.7,31.5,42.9,74.4,51.6,60.2,32.1,38.8,9.7,14.5,60.8,55.5,45.7,36.9,72.7004,,,,2024,,,,-2.6235253615196,69.4,65.5,-3.7950000000000017,11/20/2023
5444,BYU,111.44,94.0863,0.875078,4-0,4.0,4,58.1,40.7,26.4,24.5,13.5,19.7,42.2,19.0,72.4,60.6,45.0,37.0,19.7,7.6,4.9,67.6,37.8,48.7,27.8,71.0571,,,,2024,,,,0.67081947907295,82.2,56.9,17.353700000000003,11/20/2023
5445,Illinois Chicago,102.346,103.852,0.458086,3-1,2.0,3,51.4,42.1,28.9,32.3,20.8,16.1,25.5,28.9,72.3,50.0,46.7,36.1,22.4,15.6,8.0,44.9,44.4,35.3,35.4,70.6878,,,,2024,,,,-0.021358064313556,76.0,78.7,-1.5060000000000002,11/20/2023
5446,Xavier,106.483,94.8683,0.790534,3-2,3.0,5,50.2,39.3,31.4,32.4,17.5,17.5,27.8,31.6,72.1,52.6,39.8,29.8,25.3,6.9,11.0,60.9,54.4,31.0,27.4,71.9856,,,,2024,,,,-0.053693129771345,63.2,72.8,11.6147,11/20/2023
5447,Charlotte,104.454,100.834,0.600021,3-1,3.0,4,49.5,44.3,30.8,24.8,19.0,17.4,23.7,22.3,61.7,51.1,44.9,30.8,28.9,11.0,3.8,50.0,44.4,32.8,39.5,65.8408,,,,2024,,,,-0.13116733770205,78.7,59.6,3.6199999999999903,11/20/2023
5448,Canisius,99.1182,106.53,0.303782,1-2,1.0,3,51.4,51.4,21.6,37.8,21.4,16.1,33.9,32.7,70.2,48.3,54.9,37.7,29.3,5.7,16.4,41.5,41.7,37.3,32.2,69.7277,,,,2024,,,,-1.0935911573405,45.0,61.8,-7.4117999999999995,11/20/2023
5449,Wake Forest,111.565,102.927,0.716419,2-3,2.0,5,55.1,49.4,27.2,30.1,15.9,14.2,26.5,33.7,68.6,55.9,47.8,36.0,35.5,11.9,11.9,40.3,38.3,41.4,29.2,70.1632,,,,2024,,,,-1.5667269586463,80.5,69.8,8.637999999999991,11/20/2023
5450,Florida Atlantic,112.634,94.091,0.887815,2-1,2.0,3,51.9,44.6,28.6,27.4,15.4,20.7,30.3,23.2,69.3,53.3,47.7,33.3,26.2,9.3,9.3,57.8,35.8,42.2,36.3,69.0163,,,,2024,,,,-0.48860932559206,66.0,65.2,18.543000000000006,11/20/2023
5451,Northeastern,102.056,105.907,0.39509,2-3,2.0,5,51.3,52.5,39.2,21.9,20.7,16.0,33.9,31.0,67.6,53.4,53.7,31.6,33.6,11.1,13.5,52.0,49.6,34.8,37.9,68.1607,,,,2024,,,,-2.2316203933833,71.0,76.1,-3.850999999999999,11/20/2023
5452,Robert Morris,97.6841,105.528,0.29147,1-3,0.0,3,47.5,55.8,29.6,46.2,21.7,19.1,27.7,36.5,66.2,40.0,59.0,38.8,29.4,6.6,8.4,45.3,45.1,41.4,21.8,67.9644,,,,2024,,,,-1.7489784919998,81.3,65.3,-7.843900000000005,11/20/2023
5453,Seattle,99.4073,96.0501,0.597508,2-2,2.0,4,43.4,43.1,43.7,30.2,23.4,20.2,26.9,26.0,71.7,48.9,46.7,22.4,24.4,10.0,7.3,50.0,47.8,35.7,35.3,70.6883,,,,2024,,,,-1.4168770358699,78.5,71.4,3.357200000000006,11/20/2023
5454,Villanova,113.714,94.8348,0.889718,3-1,3.0,4,54.5,42.7,33.0,34.9,15.2,17.2,32.8,25.7,64.0,56.2,40.0,35.3,30.6,6.7,15.2,49.0,62.8,52.5,45.0,67.0706,,,,2024,,,,-0.38225074425271,83.6,65.8,18.879199999999997,11/20/2023
5455,Howard,105.63,108.562,0.421929,2-3,2.0,5,52.5,52.7,47.1,35.6,23.0,15.4,29.8,29.8,75.5,50.0,54.2,38.0,33.0,7.5,9.0,39.4,47.7,36.0,33.1,72.8214,,,,2024,,,,-1.6075314167246,74.8,66.7,-2.932000000000002,11/20/2023
5456,Utah St.,104.826,98.1686,0.68017,3-1,2.0,3,53.9,47.8,41.6,33.3,16.6,15.2,24.8,21.5,71.6,59.5,53.0,29.0,26.1,13.7,6.9,60.9,38.8,34.8,37.1,70.342,,,,2024,,,,-0.34860617559295,67.6,61.3,6.6573999999999955,11/20/2023
5457,Marist,97.3972,102.414,0.359485,2-1,2.0,3,49.4,49.4,29.8,36.6,15.6,21.4,20.6,27.0,68.5,50.9,49.0,30.9,33.3,6.7,4.3,46.1,37.1,32.2,35.4,67.5231,,,,2024,,,,-0.71922796290529,51.0,62.7,-5.0168000000000035,11/20/2023
5458,Portland St.,102.991,102.465,0.514717,5-1,4.0,5,49.6,51.5,36.0,28.8,15.9,20.1,27.9,24.7,66.8,49.1,45.7,33.6,40.2,9.8,7.8,38.8,58.5,41.0,39.5,70.899,,,,2024,,,,-0.23865043609428,70.6,61.5,0.5259999999999962,11/20/2023
5459,Denver,106.066,113.924,0.305348,2-3,2.0,5,49.8,54.2,46.4,28.4,11.8,11.3,36.7,28.3,71.1,46.9,53.3,36.4,37.4,10.2,12.8,48.5,42.0,38.2,30.6,71.5525,,,,2024,,,,-2.3811971022672,73.5,69.6,-7.858000000000004,11/20/2023
5460,Cal St. Northridge,99.0955,109.589,0.239114,3-1,2.0,3,50.8,48.7,26.0,26.6,17.8,15.0,33.3,24.6,73.2,52.6,50.5,28.9,30.9,11.7,10.4,39.1,53.1,19.8,42.2,72.0979,,,,2024,,,,-0.36999544152238,68.0,74.5,-10.493499999999997,11/20/2023
5461,Maryland,106.718,94.7529,0.796991,1-3,1.0,4,41.1,45.0,38.5,37.1,21.3,23.2,33.3,30.5,64.6,47.2,43.2,21.6,33.3,12.2,12.8,48.7,45.1,41.3,26.7,67.3798,,,,2024,,,,-1.6748119389883,69.5,77.3,11.965100000000007,11/20/2023
5462,Rice,105.89,109.12,0.414466,1-2,0.0,2,45.0,64.4,36.7,41.7,12.9,18.6,25.0,27.3,69.8,48.6,66.7,26.1,40.5,10.6,14.9,60.4,55.7,38.3,38.9,71.0877,,,,2024,,,,-1.2242934150768,72.7,66.7,-3.230000000000004,11/20/2023
5463,Abilene Christian,103.432,99.9438,0.597363,3-2,3.0,5,44.6,45.6,38.2,39.2,16.5,18.3,29.3,34.1,67.9,44.0,48.7,30.9,26.1,4.7,7.7,45.7,40.2,28.1,32.5,69.1949,,,,2024,,,,-0.48167739852813,73.6,72.1,3.488200000000006,11/20/2023
5464,Rider,100.401,106.259,0.342512,1-3,0.0,3,38.0,54.5,26.1,36.4,17.7,14.8,28.1,27.1,69.8,38.0,54.2,25.4,36.6,10.8,14.7,46.9,64.6,31.4,52.8,67.7213,,,,2024,,,,-1.12300925908,61.2,68.8,-5.858000000000004,11/20/2023
5465,Boston College,106.416,100.448,0.660103,4-0,4.0,4,49.8,48.0,22.8,18.0,15.2,17.0,36.0,24.0,69.0,49.7,44.7,33.3,35.5,15.1,13.1,45.2,42.6,32.4,38.0,69.0872,,,,2024,,,,0.40500143552204,79.7,70.5,5.9680000000000035,11/20/2023
5466,Arizona,115.965,94.2489,0.915642,5-0,5.0,5,58.8,44.1,37.6,24.5,18.4,21.9,44.2,17.8,78.4,57.3,41.7,41.5,31.7,13.9,8.5,63.5,57.4,31.2,41.2,74.0289,,,,2024,,,,1.0736371068496,76.6,60.0,21.716099999999997,11/20/2023
5467,Penn St.,102.181,98.0556,0.616302,4-0,4.0,4,48.2,37.4,37.8,25.1,17.6,29.0,30.2,31.4,74.0,51.1,40.6,29.6,19.7,12.1,8.5,42.3,48.8,43.4,28.6,71.1776,,,,2024,,,,0.19741749298217,74.5,70.7,4.125399999999999,11/20/2023
5468,Hawaii,103.966,99.1355,0.633479,2-0,1.0,1,68.3,50.0,53.8,50.0,19.0,14.9,25.0,16.7,73.8,64.7,48.9,50.0,36.4,11.1,5.9,45.2,34.6,34.6,19.6,67.7688,,,,2024,,,,0.047579336729806,75.0,60.7,4.830500000000001,11/20/2023
5469,San Diego,102.236,106.457,0.385748,3-1,2.0,3,53.3,48.8,41.1,36.5,21.3,19.9,30.0,24.3,71.9,50.5,51.0,38.5,30.3,5.8,6.8,54.5,57.5,38.7,38.8,70.7779,,,,2024,,,,-0.69565172340486,73.9,56.5,-4.220999999999989,11/20/2023
5470,UC Davis,101.264,100.693,0.516271,3-1,2.0,3,53.8,54.2,41.4,35.7,21.8,22.8,36.6,32.6,65.7,51.9,53.7,38.8,37.0,13.0,5.6,44.0,42.7,31.2,29.9,70.3369,,,,2024,,,,-0.47244492937915,66.2,76.4,0.570999999999998,11/20/2023
5471,LSU,107.911,97.9513,0.752803,3-2,3.0,5,53.9,48.4,42.8,32.9,18.4,23.8,32.3,33.7,68.0,52.4,42.5,38.0,36.6,13.0,8.9,40.0,46.8,32.5,47.9,69.4011,,,,2024,,,,-0.85712156151885,71.1,75.0,9.959699999999998,11/20/2023
5472,Fresno St.,104.926,99.1307,0.657782,2-1,1.0,2,63.6,49.2,26.4,26.4,25.6,15.2,31.5,22.4,72.4,62.2,45.0,44.4,37.8,6.3,6.8,46.8,32.1,32.7,36.0,67.1082,,,,2024,,,,-0.53275237772471,55.2,72.7,5.7952999999999975,11/20/2023
5473,UMKC,94.8028,106.537,0.207184,2-2,0.0,2,44.2,69.2,25.7,62.6,22.8,17.6,32.4,29.4,68.1,50.7,63.0,21.1,51.1,9.3,8.0,43.5,66.7,33.6,45.5,69.1371,,,,2024,,,,-0.80102387663298,75.9,74.2,-11.734200000000001,11/20/2023
5474,Baylor,115.225,96.6675,0.882825,4-0,3.0,3,54.7,44.8,56.4,26.2,19.4,18.4,43.0,32.5,72.3,50.4,47.7,43.1,25.4,11.4,14.0,41.0,48.7,29.7,30.9,69.9076,,,,2024,,,,0.79814515905575,78.4,68.0,18.55749999999999,11/20/2023
5475,Oral Roberts,103.559,105.774,0.439447,1-3,0.0,3,47.3,43.9,25.0,35.1,11.4,13.3,17.4,40.7,70.3,48.0,45.1,31.0,27.8,15.8,15.0,43.2,56.3,45.7,35.1,71.2384,,,,2024,,,,-1.6970780173208,69.6,73.6,-2.2150000000000034,11/20/2023
5476,Ohio,107.538,102.532,0.633732,2-1,2.0,3,51.7,42.0,38.0,36.3,12.4,19.6,29.5,34.7,69.8,53.4,42.9,32.9,27.0,10.1,10.7,51.3,38.2,42.5,34.6,69.8474,,,,2024,,,,-0.64234215035588,76.5,77.3,5.006,11/20/2023
5477,Winthrop,107.475,105.952,0.540941,4-2,3.0,5,52.0,45.9,57.9,33.0,17.8,18.4,29.2,33.3,66.4,51.0,50.3,35.8,26.8,5.7,8.9,40.4,52.2,37.7,43.6,69.1059,,,,2024,,,,-1.014384998207,73.3,80.6,1.5229999999999961,11/20/2023
5478,Northern Illinois,104.145,105.48,0.463455,4-1,3.0,4,53.0,46.6,48.5,26.8,18.1,10.2,27.3,33.3,76.2,54.1,48.3,34.1,28.7,10.9,5.4,47.7,52.4,36.5,31.9,72.3403,,,,2024,,,,0.17007040614895,72.6,65.8,-1.335000000000008,11/20/2023
5479,Georgia Tech,106.606,99.1208,0.697875,2-1,2.0,3,47.6,47.8,37.2,32.6,14.1,19.1,41.7,33.7,73.2,49.2,53.2,29.9,24.1,10.3,10.8,46.0,35.8,37.2,31.5,69.2766,,,,2024,,,,-0.56347210699121,59.7,75.0,7.485199999999992,11/20/2023
5480,Kent St.,106.781,97.8026,0.73303,3-2,2.0,4,50.8,52.6,37.4,40.4,15.0,22.2,30.2,26.5,71.6,48.8,46.2,35.9,40.8,8.5,6.2,53.4,66.0,38.9,43.0,70.4002,,,,2024,,,,-1.1372806635591,70.7,65.2,8.978400000000008,11/20/2023
5481,Marquette,114.65,94.2178,0.90527,3-0,3.0,3,57.3,43.1,32.5,22.4,12.0,20.7,28.6,33.8,72.4,58.0,42.4,37.5,29.5,5.9,10.1,52.1,43.8,37.7,39.8,70.5999,,,,2024,,,,0.77929210751517,62.9,68.2,20.43220000000001,11/20/2023
5482,Weber St.,103.384,99.265,0.6148,3-2,2.0,4,45.6,50.7,38.0,26.9,14.5,17.7,19.5,29.2,60.2,45.5,58.2,30.5,26.7,0.0,13.0,40.7,51.1,40.0,41.3,66.4306,,,,2024,,,,-0.51995589127297,83.3,53.6,4.119,11/20/2023
5483,Maine,102.329,107.433,0.363615,3-3,2.0,5,50.2,55.0,32.8,37.9,15.8,22.3,22.9,27.6,64.7,51.8,55.3,31.6,36.5,7.2,7.6,48.3,46.2,35.8,38.7,67.5954,,,,2024,,,,-2.5071839045001,77.0,69.1,-5.104000000000013,11/20/2023
5484,Sam Houston St.,102.363,98.616,0.605605,1-3,1.0,4,43.9,51.1,41.6,34.5,17.2,22.0,24.0,25.2,71.7,41.7,56.5,31.5,28.7,8.0,12.2,56.3,67.6,39.8,40.5,70.055,,,,2024,,,,-1.8623822275735,74.0,67.5,3.747,11/20/2023
5485,Incarnate Word,98.498,112.35,0.180457,2-2,1.0,3,43.1,53.9,40.6,48.9,18.5,13.2,34.6,25.0,75.7,44.7,51.9,27.0,37.8,6.7,13.8,46.7,63.4,37.6,41.6,71.1474,,,,2024,,,,-1.1368208922836,71.3,71.3,-13.85199999999999,11/20/2023
5486,St. Francis PA,89.9011,114.57,0.0579504,0-4,0.0,4,41.2,55.5,28.8,31.4,26.2,15.8,24.3,41.7,67.8,43.8,59.9,24.7,30.8,4.8,13.3,49.3,58.1,37.6,31.8,69.0097,,,,2024,,,,-2.4732916130923,66.1,67.5,-24.668899999999994,11/20/2023
5487,SMU,103.698,97.6191,0.667018,3-1,2.0,3,46.8,40.9,32.7,38.5,16.5,18.7,39.1,30.2,72.9,43.5,38.7,35.2,29.6,17.1,18.3,61.0,60.9,35.1,39.0,71.3169,,,,2024,,,,-0.35269418450468,68.2,71.4,6.07889999999999,11/20/2023
5488,Richmond,103.865,101.29,0.571656,2-1,2.0,3,55.5,46.3,32.4,25.3,9.6,22.6,22.5,29.7,69.3,54.6,44.4,37.8,33.3,8.5,10.2,54.0,46.5,40.7,32.8,67.9397,,,,2024,,,,-0.60981853496552,71.2,68.2,2.5749999999999886,11/20/2023
5489,Providence,109.111,94.5009,0.839325,4-1,4.0,5,50.7,39.5,37.9,27.7,21.5,19.6,34.7,30.4,70.7,54.7,39.0,30.0,26.9,16.7,7.1,48.1,37.3,41.4,33.1,69.5693,,,,2024,,,,0.37310198964707,69.1,87.4,14.610100000000003,11/20/2023
5490,Louisville,105.976,105.817,0.504305,2-2,2.0,4,47.1,48.8,42.4,28.7,19.4,16.5,40.8,33.1,71.0,47.7,47.9,30.4,33.7,7.9,8.0,37.1,39.4,28.2,35.0,69.5579,,,,2024,,,,-1.2635502305499,72.1,65.8,0.15900000000000603,11/20/2023
5491,Davidson,101.352,102.021,0.481117,2-2,1.0,3,48.1,47.7,42.6,29.7,18.8,19.3,26.0,32.5,65.8,41.7,47.3,39.0,32.1,9.9,13.5,55.6,58.0,38.1,47.1,68.3335,,,,2024,,,,-0.91490372938611,72.7,68.6,-0.6689999999999969,11/20/2023
5492,North Florida,98.8441,112.218,0.18857,4-2,3.0,5,50.2,48.6,30.5,41.0,16.4,13.8,24.6,27.3,69.7,47.3,51.1,35.4,26.9,7.2,12.8,53.3,38.9,49.8,23.3,69.8573,,,,2024,,,,-1.7410625891326,86.7,76.3,-13.373900000000006,11/20/2023
5493,Missouri St.,103.317,97.4022,0.663276,3-1,3.0,4,50.2,40.7,28.1,22.6,18.6,13.5,26.5,27.6,68.5,46.1,44.7,37.0,21.8,11.2,10.9,58.3,40.0,43.9,33.9,65.9577,,,,2024,,,,0.1008464822151,62.5,69.0,5.9148,11/20/2023
5494,Vanderbilt,108.048,101.279,0.677876,3-1,3.0,4,48.7,51.9,40.2,23.4,19.2,14.7,36.8,22.2,66.3,50.0,49.7,31.6,37.8,4.5,7.3,44.0,39.6,50.9,32.0,67.4927,,,,2024,,,,-0.58497174676927,74.4,66.7,6.7690000000000055,11/20/2023
5495,Utah Tech,96.68,104.013,0.301383,2-2,1.0,3,46.9,48.6,28.9,48.6,18.2,20.5,30.3,31.8,72.1,43.0,50.5,37.3,30.3,12.1,10.4,47.5,47.3,30.4,38.2,70.7795,,,,2024,,,,-1.4987933332088,64.3,75.0,-7.332999999999998,11/20/2023
5496,Akron,105.213,101.236,0.608997,4-0,3.0,3,56.0,50.9,36.1,27.7,22.4,21.9,35.5,22.4,70.1,57.1,46.9,36.6,39.6,4.4,10.7,50.0,56.8,49.4,31.9,67.8356,,,,2024,,,,0.51532881822178,73.3,67.4,3.9769999999999897,11/20/2023
5497,Memphis,110.964,94.4498,0.864495,3-0,3.0,3,56.6,42.4,32.6,21.5,19.7,18.8,33.6,30.1,76.1,54.2,39.7,40.3,31.0,14.0,10.2,51.6,43.2,37.9,41.0,73.3138,,,,2024,,,,0.62321607716749,66.1,75.0,16.514200000000002,11/20/2023
5498,Central Arkansas,95.1045,110.426,0.152156,1-3,0.0,3,47.6,51.1,25.0,39.0,21.2,19.3,33.3,33.9,70.8,46.7,50.5,32.8,34.5,10.8,2.5,50.6,42.1,34.8,47.5,72.697,,,,2024,,,,-2.4450090431073,69.6,71.0,-15.3215,11/20/2023
5499,Murray St.,105.154,105.534,0.489632,2-2,1.0,3,51.6,55.9,37.6,23.7,13.5,13.9,31.0,20.4,69.0,51.2,54.8,34.9,39.2,8.1,7.3,48.2,29.8,33.9,27.4,69.9254,,,,2024,,,,-1.4866550881222,68.6,75.0,-0.38000000000000966,11/20/2023
5500,American,103.283,109.579,0.336148,2-3,2.0,5,51.0,57.4,26.9,38.9,16.9,17.8,30.9,25.7,66.9,52.8,61.3,32.6,34.5,5.6,7.4,58.0,47.1,45.8,40.7,68.0624,,,,2024,,,,-1.9119582377909,74.1,70.5,-6.295999999999992,11/20/2023
5501,Notre Dame,101.625,105.357,0.397752,2-2,2.0,4,45.4,48.5,28.3,27.6,17.7,14.4,25.7,26.0,65.9,53.7,47.4,22.3,33.7,5.8,11.8,43.6,51.0,40.9,34.7,68.2386,,,,2024,,,,-0.84398569051758,72.3,74.2,-3.7319999999999993,11/20/2023
5502,Creighton,118.0,94.0485,0.931444,4-0,4.0,4,64.6,42.6,27.6,12.6,14.7,10.3,37.2,20.7,68.1,70.3,40.6,40.0,34.0,8.0,10.8,59.8,37.9,54.9,19.1,68.7988,,,,2024,,,,0.67238689390937,73.5,75.8,23.951499999999996,11/20/2023
5503,Duke,114.674,93.0922,0.916658,3-1,3.0,4,57.6,45.2,29.4,26.1,15.3,20.0,27.2,27.6,70.1,60.6,45.2,35.4,30.1,10.3,10.6,60.0,55.8,40.3,34.9,69.2908,,,,2024,,,,0.39407942709305,78.6,67.7,21.5818,11/20/2023
5504,Bowling Green,100.078,108.919,0.274175,2-2,2.0,4,49.4,51.5,32.8,32.7,16.1,17.9,28.3,23.5,69.8,55.0,47.7,27.6,39.7,9.2,7.9,44.2,42.2,41.2,32.3,71.9443,,,,2024,,,,-1.5446646988621,57.7,66.2,-8.840999999999994,11/20/2023
5505,UCLA,108.436,92.7057,0.858444,3-0,3.0,3,52.2,39.3,45.7,36.6,14.2,24.3,32.2,21.9,65.7,55.6,41.3,24.1,24.6,16.3,3.8,49.4,46.9,17.9,44.8,67.3627,,,,2024,,,,0.082708547891661,70.3,71.7,15.730300000000014,11/20/2023
5506,Pacific,100.85,103.857,0.416323,2-2,2.0,4,46.0,50.4,30.5,41.5,20.8,19.1,19.2,29.3,75.8,48.6,55.6,28.1,26.3,5.6,13.6,63.2,53.2,40.7,32.2,72.6853,,,,2024,,,,-0.8603695229282,62.5,70.4,-3.007000000000005,11/20/2023
5507,Texas A&M,114.696,94.6121,0.901475,4-0,4.0,4,44.7,43.6,34.6,25.3,11.1,16.1,45.8,27.0,65.0,48.8,43.0,24.7,29.6,12.6,15.9,52.8,54.0,35.4,42.1,66.8187,,,,2024,,,,1.113935815752,75.8,69.5,20.0839,11/20/2023
5508,North Texas,103.131,96.4452,0.683698,3-2,3.0,5,50.9,46.0,26.8,33.7,19.6,21.5,34.2,31.0,61.7,46.5,47.6,38.1,28.6,6.5,9.4,44.4,44.9,41.5,34.9,64.8072,,,,2024,,,,-0.81473260893758,82.2,67.0,6.6858,11/20/2023
5509,Nevada,111.488,95.9784,0.848473,4-0,4.0,4,55.4,47.1,41.6,29.8,11.4,16.0,31.4,21.5,72.1,57.1,47.0,34.2,31.5,10.4,7.9,57.1,52.6,29.2,44.6,69.0378,,,,2024,,,,0.78764956615135,76.0,48.6,15.509600000000006,11/20/2023
5510,UTSA,101.36,110.766,0.264941,1-3,1.0,4,43.5,46.2,37.6,50.8,13.4,13.4,27.3,36.0,72.7,42.2,43.1,30.4,34.0,10.0,17.4,50.5,59.2,38.8,38.5,71.612,,,,2024,,,,-2.3920636082974,69.7,69.7,-9.406000000000006,11/20/2023
5511,Mississippi Valley St.,92.7828,112.504,0.0982938,0-4,0.0,4,37.7,61.5,33.3,49.4,24.7,16.7,29.4,45.2,68.9,37.5,63.6,25.6,39.2,4.7,9.1,32.5,63.1,19.6,44.2,69.2624,,,,2024,,,,-1.4971105521132,58.9,67.5,-19.72120000000001,11/20/2023
5512,Gardner Webb,98.1429,98.2088,0.498068,2-4,1.0,5,43.6,48.3,28.4,47.2,17.1,18.5,25.3,27.2,68.5,44.7,50.3,27.5,29.3,5.9,12.0,48.3,43.2,30.4,30.5,68.5394,,,,2024,,,,-1.7698731121647,62.4,74.0,-0.06589999999999918,11/20/2023
5513,Norfolk St.,99.4303,106.986,0.301053,4-2,2.0,4,39.5,52.9,54.1,49.5,18.0,24.4,30.8,33.1,69.6,41.0,51.0,24.7,36.5,12.7,8.6,46.8,54.4,36.8,50.5,68.2829,,,,2024,,,,-1.2690628080717,73.1,68.6,-7.555700000000002,11/20/2023
5514,Chattanooga,101.271,104.548,0.409464,4-0,3.0,3,53.0,46.5,34.9,21.0,19.5,13.2,30.9,22.4,68.3,62.2,45.8,30.4,31.8,6.7,4.1,47.3,34.2,55.4,35.5,70.4586,,,,2024,,,,0.40495460507023,77.6,64.1,-3.277000000000001,11/20/2023
5515,Georgia Southern,99.0753,107.918,0.272263,0-4,0.0,4,44.8,54.7,35.1,47.6,20.5,18.7,34.0,36.7,72.0,44.1,51.1,30.4,40.2,10.6,17.3,35.2,53.2,47.5,39.5,70.2907,,,,2024,,,,-3.2995511271714,76.5,72.1,-8.842700000000008,11/20/2023
5516,Northern Arizona,100.395,107.565,0.311453,2-3,2.0,5,46.1,52.8,26.3,44.7,20.5,20.7,19.5,32.9,73.3,51.6,60.7,24.3,25.7,9.8,9.7,58.2,37.2,36.5,35.6,70.5169,,,,2024,,,,-1.3777335877729,57.1,70.9,-7.170000000000002,11/20/2023
5517,Nebraska,110.431,94.6301,0.855173,5-0,5.0,5,52.7,37.4,44.2,22.3,16.7,15.8,36.0,22.6,69.6,55.8,39.1,32.9,23.0,8.1,9.7,62.1,35.9,47.6,36.5,70.0621,,,,2024,,,,0.42212122594086,66.9,72.5,15.800899999999999,11/20/2023
5518,Yale,105.639,96.0626,0.748915,4-2,3.0,5,49.2,48.5,29.1,28.8,14.2,15.0,22.1,24.7,67.3,47.8,48.3,34.8,32.7,7.0,3.9,45.8,48.5,30.8,33.4,68.0919,,,,2024,,,,-0.306286778431,73.6,78.2,9.576399999999992,11/20/2023
5519,Tennessee Martin,101.918,108.036,0.338399,3-2,1.0,3,43.7,46.9,19.9,29.2,15.6,12.9,28.5,31.1,74.9,44.4,46.5,28.2,31.7,6.3,14.1,42.5,54.1,34.5,39.2,72.5347,,,,2024,,,,-0.95241487261979,70.7,70.5,-6.117999999999995,11/20/2023
5520,Morehead St.,97.6314,102.308,0.368639,2-3,1.0,4,47.4,52.0,34.7,51.7,27.7,15.3,29.5,30.7,72.1,51.2,52.1,28.3,34.5,10.3,10.7,45.5,51.4,43.2,36.5,68.1049,,,,2024,,,,-1.0179439301779,71.6,78.2,-4.676600000000008,11/20/2023
5521,Tennessee,109.636,87.9858,0.926213,4-0,4.0,4,52.3,40.8,34.9,28.8,15.7,19.3,31.6,24.1,70.0,50.0,42.1,37.5,25.8,15.7,6.0,56.5,47.0,37.0,39.9,68.3961,,,,2024,,,,0.94612144390941,79.5,58.2,21.650199999999998,11/20/2023
5522,Texas St.,99.0387,103.616,0.372949,2-2,2.0,4,43.3,46.9,40.6,47.1,22.6,18.0,40.7,29.7,70.7,44.9,48.2,26.4,29.8,12.8,12.6,51.1,46.2,30.1,37.3,67.3112,,,,2024,,,,-1.1734953045767,61.9,75.5,-4.577299999999994,11/20/2023
5523,Jackson St.,98.6824,104.562,0.339494,1-5,1.0,6,45.9,54.8,31.7,39.6,21.4,19.5,25.4,32.9,73.3,46.0,54.5,30.5,36.7,9.1,11.1,50.0,62.2,33.4,47.5,71.9015,,,,2024,,,,-3.0832644312514,63.4,73.0,-5.879599999999996,11/20/2023
5524,Mississippi,106.141,97.013,0.737706,4-0,4.0,4,47.7,45.9,35.4,28.7,13.7,18.9,28.8,30.1,67.5,50.0,43.7,28.6,33.0,15.5,3.8,63.7,61.5,32.5,38.3,67.1787,,,,2024,,,,0.36414146656029,69.0,72.7,9.128,11/20/2023
5525,Wyoming,102.528,103.87,0.462685,4-1,3.0,4,52.1,45.1,41.0,23.6,24.1,19.2,33.6,32.5,71.5,51.4,49.0,35.4,26.2,13.2,8.0,51.5,41.6,36.4,40.6,68.7397,,,,2024,,,,-0.23867180888265,76.4,78.3,-1.3419999999999987,11/20/2023
5526,Minnesota,106.158,99.4011,0.680546,3-1,3.0,4,53.9,43.0,48.4,18.4,19.6,14.6,33.1,28.7,70.0,55.2,40.7,34.8,32.1,13.7,11.2,69.3,48.5,42.4,31.6,69.3721,,,,2024,,,,-0.46365137415443,79.0,61.2,6.756900000000002,11/20/2023
