,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,ppp_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,AWAY,HOME,VegasSpread,VegasTotal,Date_zero,DateNew,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,LeagueTempo,LeagueOE,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff
244,Stony BrookNebraska11-15,2023-11-15 00:00:00,CAA at B10,192 Stony Brook at 39 Nebraska,"Nebraska -15.4, 80-64 (92%)",40.098842247763535,0,H,Stony Brook,102.69278403609736,107.3453623015942,0.375296934689475,0.0,64.31809261531657,Nebraska,115.3884877002448,97.33231633146596,0.8762074317235862,1.0,79.70433405035412,67.28311786672371,Stony Brook,,1,"Nebraska, 84-63",70.4125,70.4125,63.0,84.0,Nebraska,Stony Brook,70.41314980296089,72.33839771441555,99.98402597969934,104.58308186451416,112.4192363473719,94.76495292336064,0.9986337618444866,0.0018209940682223,0.9986337618444866,0.4853325374073408,0.9528495953946832,738839,0.8947274986685604,1.192969998224747,1.0438487484466537,192,39,0.37351405885376726,0.8770307051995807,"[u'11/15/2023', 200, u'Stony Brook', u'Nebraska', 25, 66, 7, 30, 6, 10, 9, 19, 28, 6, 10, 2, 9, 17, 63, 33, 60, 8, 26, 10, 17, 12, 33, 45, 19, 3, 1, 14, 13, 84, 70.4125, u'', u'Nebraska', u'Stony Brook']",Stony Brook,Nebraska,-15.386241435037547,144.0224266656707,11/15/2023,20231115,-21.0,99.98402597969934,104.58308186451416,112.4192363473719,94.76495292336064,71.2,101.4,-7.6,-7.1,0.3,8.0
245,Southeastern LouisianaBYU11-15,2023-11-15 00:00:00,Slnd at B12,283 Southeastern Louisiana at 13 BYU,"BYU -24.9, 88-63 (98%)",36.6730004412384,0,H,Southeastern Louisiana,100.628970702383,112.64193619252464,0.2146872563781977,0.0,63.22360282795924,BYU,116.08614195299238,93.24111615573548,0.9255425949643544,1.0,88.11081764828003,70.456113815079,Southeastern Louisiana,,1,"BYU, 105-48",71.45,71.45,48.0,105.0,BYU,Southeastern Louisiana,70.09886166735309,71.45029935214653,46.50558159564204,74.18470277650337,76.45301766239731,43.09129175408138,0.5782893228276864,0.4217106771723136,0.5782893228276864,0.349362156663074,0.9779782163368236,738839,0.6717984604618614,1.469559132260322,1.0706787963610915,283,13,0.0046310275776437395,0.9986327531257159,"[u'11/15/2023', 200, u'Southeastern Louisiana', u'BYU', 16, 56, 2, 18, 14, 24, 10, 22, 32, 8, 1, 1, 15, 20, 48, 37, 73, 15, 36, 16, 20, 17, 35, 52, 28, 7, 5, 5, 20, 105, 71.45, u'', u'BYU', u'Southeastern Louisiana']",Southeastern Louisiana,BYU,-24.887214820320793,151.33442047623927,11/15/2023,20231115,-57.0,46.50558159564204,74.18470277650337,76.45301766239731,43.09129175408138,71.2,101.4,-11.9,-6.7,0.0,11.9
246,Northern ArizonaSeattle11-15,2023-11-15 00:00:00,BSky at WAC,248 Northern Arizona at 125 Seattle,"Seattle -10.9, 76-65 (86%)",36.20119402797423,0,H,Northern Arizona,99.40015094077752,108.0749894248966,0.2764330228418617,1.0,64.80986481299175,Seattle,104.905157165797,97.67067271731162,0.6946048068738097,0.0,75.68536908926966,69.80070852542813,,,1,"Northern Arizona, 62-60",73.7875,73.7875,62.0,60.0,Northern Arizona,Seattle,73.61376814933269,73.24465694783916,94.543287158407,76.7739364620424,74.52216200663466,92.8983142406821,1.0,0.0,1.0,0.7458448002405125,0.9694919069250012,738839,0.8402507199728952,0.8131458580382857,0.8266982890055904,248,125,0.9163850790587669,0.07346090832710805,"[u'11/15/2023', 200, u'Northern Arizona', u'Seattle', 25, 59, 4, 23, 8, 13, 6, 26, 32, 18, 7, 3, 15, 21, 62, 18, 51, 3, 16, 21, 24, 7, 26, 33, 8, 7, 2, 18, 19, 60, 73.7875, u'', u'Northern Arizona', u'Seattle']",Northern Arizona,Seattle,-10.875504276277908,140.49523390226142,11/15/2023,20231115,2.0,94.543287158407,76.7739364620424,74.52216200663466,92.8983142406821,71.2,101.4,-18.9,-18.9,-16.6,2.3
247,PacificNevada11-15,2023-11-15 00:00:00,WCC at MWC,276 Pacific at 32 Nevada,"Nevada -21.0, 84-63 (96%)",36.06005682339719,0,H,Pacific,97.32772449176564,108.29678855163064,0.226513520370008,0.0,62.986261134282806,Nevada,113.94502141335414,95.12213679163294,0.8885856587853529,1.0,83.95345904339891,71.13733649317103,Pacific,,1,"Nevada, 88-41",71.55,71.55,41.0,88.0,Nevada,Pacific,71.43997205794655,69.63212301989914,43.67417453984841,75.35768988740531,79.28797984427408,42.68445426557355,0.6758557231693103,0.3241442768306897,0.6758557231693103,0.4556007152736082,0.9764468127472228,738839,0.573025856044724,1.2299091544374563,0.9014675052410902,276,32,0.0018827754715295389,0.9991930125816286,"[u'11/15/2023', 200, u'Pacific', u'Nevada', 15, 57, 4, 24, 7, 18, 8, 22, 30, 6, 5, 3, 13, 17, 41, 34, 67, 6, 20, 14, 18, 13, 41, 54, 16, 5, 9, 10, 18, 88, 71.55, u'', u'Nevada', u'Pacific']",Pacific,Nevada,-20.967197909116102,146.93972017768172,11/15/2023,20231115,-47.0,43.67417453984841,75.35768988740531,79.28797984427408,42.68445426557355,71.2,101.4,-1.7,-1.7,1.8,3.5
248,Utah ValleyCharlotte11-15,2023-11-15 00:00:00,WAC at Amer,232 Utah Valley at 129 Charlotte,"Charlotte -8.2, 68-60 (81%)",35.89414380893609,0,H,Utah Valley,95.35011104977276,102.35012350590137,0.3068885291898644,0.0,59.64617887197065,Charlotte,107.0738293481106,101.0671987888895,0.6601424404526454,1.0,67.830169221279,64.7174106687257,,,1,"Charlotte, 62-45",65.675,65.675,45.0,62.0,Charlotte,Utah Valley,69.54645019211206,66.24197910325937,72.05970453542076,91.08274667631817,95.28643581573166,76.38032512776364,1.0,0.0,1.0,0.7745842217711404,0.9648131434705004,738839,0.6851922344880091,0.9440426341834792,0.8146174343357442,232,129,0.0633197900677872,0.9271266246746482,"[u'11/15/2023', 200, u'Utah Valley', u'Charlotte', 18, 53, 3, 16, 6, 11, 8, 23, 31, 6, 6, 1, 14, 16, 45, 23, 57, 5, 21, 11, 15, 9, 30, 39, 15, 9, 2, 12, 15, 62, 65.675, u'', u'Charlotte', u'Utah Valley']",Utah Valley,Charlotte,-8.183990349308345,127.47634809324964,11/15/2023,20231115,-17.0,72.05970453542076,91.08274667631817,95.28643581573166,76.38032512776364,71.2,101.4,-7.3,1.2,0.0,7.3
249,DelawareDelaware St.11-15,2023-11-15 00:00:00,CAA at MEAC,137 Delaware at 328 Delaware St.,"Delaware -7.6, 76-69 (77%)",35.87906779399392,0,H,Delaware,105.18315789649958,105.2529132899242,0.4980939979453154,1.0,76.19836353075863,Delaware St.,97.04884642502212,107.88966876314268,0.2283257782718866,0.0,68.58735927728425,70.20847139266756,,,1,"Delaware, 78-67",67.95,67.95,78.0,67.0,Delaware,Delaware St.,66.25227487926803,68.6148070510494,114.29983177667047,102.84245530576402,94.82627453217248,117.24092750858831,1.0,0.0,1.0,0.9575519031555424,0.9244343080070644,738839,1.1479028697571745,0.986019131714496,1.0669610007358352,137,328,0.7711310354894436,0.08016393530927028,"[u'11/15/2023', 200, u'Delaware', u'Delaware St.', 27, 50, 8, 14, 16, 25, 8, 23, 31, 16, 3, 2, 15, 17, 78, 24, 63, 5, 22, 14, 19, 14, 17, 31, 11, 10, 1, 9, 19, 67, 67.95, u'', u'Delaware', u'Delaware St.']",Delaware,Delaware St.,7.611004253474377,144.78572280804286,11/15/2023,20231115,11.0,114.29983177667047,102.84245530576402,94.82627453217248,117.24092750858831,71.2,101.4,29.5,29.5,19.1,-10.4
250,AlbanySeton Hall11-15,2023-11-15 00:00:00,AE at BE,271 Albany at 68 Seton Hall,"Seton Hall -17.0, 84-67 (93%)",35.451887023728304,0,H,Albany,100.71736369465296,111.1517726550127,0.2434878962841694,0.0,67.0387913555445,Seton Hall,109.85565625383713,96.67059648586276,0.8131131642980731,1.0,84.07487766246466,71.99417615167151,,,1,"Seton Hall, 96-71",71.95,71.95,71.0,96.0,Seton Hall,Albany,73.02901278581629,68.06095478140499,93.56118358600337,107.82414953645169,106.5668358173915,89.80194768206022,0.8607494639721927,0.1392505360278073,0.8607494639721927,0.6053820880920586,0.974173966751624,738839,0.98679638637943,1.334259902710215,1.1605281445448228,271,68,0.16359901758212608,0.877439738646648,"[u'11/15/2023', 200, u'Albany', u'Seton Hall', 25, 61, 8, 28, 13, 19, 11, 18, 29, 12, 7, 3, 13, 20, 71, 36, 58, 5, 14, 19, 25, 7, 26, 33, 17, 11, 3, 9, 13, 96, 71.95, u'', u'Seton Hall', u'Albany']",Albany,Seton Hall,-17.036086306920154,151.11366901800915,11/15/2023,20231115,-25.0,93.56118358600337,107.82414953645169,106.5668358173915,89.80194768206022,71.2,101.4,2.9,2.9,-3.4,-6.3
251,USC UpstateEast Carolina11-15,2023-11-15 00:00:00,BSth at Amer,259 USC Upstate at 163 East Carolina,"East Carolina -9.0, 78-69 (80%)",34.66311793775327,0,H,USC Upstate,100.22911193602818,110.08164353711676,0.2538313405467302,1.0,68.81824868075171,East Carolina,109.32851894381908,106.18330949657371,0.5831429549930406,0.0,77.82190300855784,67.61194274833913,,,1,"USC Upstate, 83-81",68.875,68.875,83.0,81.0,USC Upstate,East Carolina,69.94667541771616,69.33650845677063,119.64972109356182,111.52160743611188,110.75863131633852,126.7576168305803,1.0,0.0,1.0,0.826728959262846,0.972743733256752,738839,1.20508166969147,1.176043557168784,1.190562613430127,259,163,0.6919019992170612,0.17485255447947584,"[u'11/15/2023', 200, u'USC Upstate', u'East Carolina', 29, 61, 9, 21, 16, 19, 13, 19, 32, 14, 6, 1, 12, 23, 83, 28, 59, 6, 17, 19, 31, 19, 20, 39, 11, 4, 4, 14, 16, 81, 68.875, u'', u'USC Upstate', u'East Carolina']",USC Upstate,East Carolina,-9.003654327806132,146.64015168930956,11/15/2023,20231115,2.0,119.64972109356182,111.52160743611188,110.75863131633852,126.7576168305803,71.2,101.4,-5.0,-12.9,-5.0,0.0
252,MerrimackOhio St.11-15,2023-11-15 00:00:00,NEC at B10,261 Merrimack at 29 Ohio St.,"Ohio St. -18.6, 77-58 (96%)",34.6579235908093,0,H,Merrimack,94.26543601846704,103.56885924609016,0.2530513060744309,0.0,58.0684059867948,Ohio St.,117.02223183625158,97.3462200600891,0.8925479313667544,1.0,76.69479672689879,66.16651633066864,Merrimack,,1,"Ohio St., 76-52",67.15,67.15,52.0,76.0,Ohio St.,Merrimack,69.43050196019894,67.84731978935918,64.0480333226186,70.50622682894915,79.66483441004112,66.14125186901077,0.7267808843887679,0.2789932505846471,0.7267808843887679,0.4455353399754611,0.9728528248527548,738839,0.774385703648548,1.1317944899478778,0.9530900967982128,261,29,0.24884559373469325,0.8946750016781669,"[u'11/15/23', 200, u'Merrimack', u'Ohio St.', 20, 50, 9, 25, 3, 5, 4, 21, 25, 8, 6, 5, 19, 22, 52, 26, 59, 8, 14, 16, 23, 16, 26, 42, 16, 9, 2, 13, 8, 76, 67.15, u'', u'Ohio St.', u'Merrimack']",Merrimack,Ohio St.,-18.626390740103986,134.7632027136936,11/15/2023,20231115,-24.0,64.0480333226186,70.50622682894915,79.66483441004112,66.14125186901077,71.2,101.4,16.2,16.2,4.7,-11.5
253,FIUHouston Christian11-15,2023-11-15 00:00:00,CUSA at Slnd,235 FIU at 354 Houston Christian,"FIU -7.1, 82-75 (74%)",33.18099685211106,0,H,FIU,99.3608420313506,106.8331142490071,0.3028288350814384,1.0,81.82321427047324,Houston Christian,95.61282066110466,112.52411896690072,0.1332067883810586,0.0,74.75455669778127,76.52187268708052,,,1,"FIU, 83-74",76.9,76.9,83.0,74.0,FIU,Houston Christian,71.79081624073515,74.40933710033674,100.48506889076285,105.01019329599328,93.98135446838812,113.79728286414684,1.0,0.0,1.0,0.9774939195811796,0.9654577385372954,738839,1.0793237971391416,0.9622886866059818,1.0208062418725616,235,354,0.3760014190464833,0.09973201423603362,"[u'11/15/2023', 200, u'FIU', u'Houston Christian', 30, 64, 12, 31, 11, 18, 16, 17, 33, 20, 15, 1, 19, 26, 83, 27, 50, 2, 14, 18, 30, 12, 21, 33, 14, 3, 5, 26, 17, 74, 76.9, u'', u'FIU', u'Houston Christian']",FIU,Houston Christian,7.068657572691976,156.57777096825453,11/15/2023,20231115,9.0,100.48506889076285,105.01019329599328,93.98135446838812,113.79728286414684,71.2,101.4,-8.9,4.1,-8.9,0.0
254,EvansvilleSoutheast Missouri St.11-15,2023-11-15 00:00:00,MVC at OVC,252 Evansville at 356 Southeast Missouri St.,"Evansville -5.9, 77-71 (71%)",31.676098785337253,0,H,Evansville,99.35038107604136,108.62723128869048,0.2637443436612098,1.0,76.77682288105466,Southeast Missouri St.,92.66980279106826,109.68289392174664,0.125831036297751,0.0,70.92488622827274,73.67016406523952,,,1,"Evansville, 76-57",71.9375,71.9375,76.0,57.0,Evansville,Southeast Missouri St.,68.98405662450594,70.38815021356776,99.49828500670932,90.84157273546988,77.4968719238905,109.84617997019818,1.0,0.0,1.0,0.9788893817065586,0.9713394046813458,738839,1.056472632493484,0.792354474370113,0.9244135534317984,252,356,0.7401539456107966,0.01778072320879972,"[u'11/15/2023', 200, u'Evansville', u'Southeast Missouri St.', 32, 60, 4, 12, 8, 12, 3, 27, 30, 17, 11, 4, 11, 17, 76, 23, 53, 7, 22, 4, 13, 7, 24, 31, 10, 5, 3, 18, 13, 57, 71.9375, u'', u'Evansville', u'Southeast Missouri St.']",Evansville,Southeast Missouri St.,5.851936652781916,147.7017091093274,11/15/2023,20231115,19.0,99.49828500670932,90.84157273546988,77.4968719238905,109.84617997019818,71.2,101.4,14.9,25.5,0.0,-14.9
255,LongwoodMaryland Eastern Shore11-15,2023-11-15 00:00:00,BSth at MEAC,181 Longwood at 351 Maryland Eastern Shore,"Longwood -7.8, 71-63 (79%)",28.729156891519477,0,H,Longwood,101.04630546788196,104.56141046202328,0.4029351061981975,1.0,70.92808286115027,Maryland Eastern Shore,90.97000782693964,105.81077793348432,0.1495787318447473,0.0,63.10118859289776,69.36458832945507,,,1,"Longwood, 80-61",72.7375,72.7375,80.0,61.0,Longwood,Maryland Eastern Shore,70.7356644124419,74.53662548709022,104.75379352076948,100.9656172033475,87.84161333187308,109.69307915408476,1.0,0.0,1.0,0.9743247653611616,0.9473401974400792,738839,1.099845334249871,0.8386320673655268,0.9692387008076988,181,351,0.6043387542166795,0.07210897900251519,"[u'11/15/2023', 200, u'Longwood', u'Maryland Eastern Shore', 30, 69, 2, 13, 18, 23, 14, 29, 43, 15, 6, 1, 9, 20, 80, 21, 62, 5, 20, 14, 18, 10, 24, 34, 10, 1, 3, 10, 19, 61, 72.7375, u'', u'Longwood', u'Maryland Eastern Shore']",Longwood,Maryland Eastern Shore,7.826894268252509,134.02927145404803,11/15/2023,20231115,19.0,104.75379352076948,100.9656172033475,87.84161333187308,109.69307915408476,71.2,101.4,0.0,19.8,0.0,0.0
256,Central MichiganSouth Florida11-15,2023-11-15 00:00:00,MAC at Amer,319 Central Michigan at 194 South Florida,"South Florida -11.1, 77-65 (86%)",27.158267547983687,0,H,Central Michigan,96.5317621241374,112.10385955930214,0.1518882785806328,1.0,65.39538550379235,South Florida,101.86880010105904,101.10889007423629,0.5215137201720874,0.0,76.51547575480517,70.05795654728614,,,1,"Central Michigan, 68-63",71.44999999999999,71.44999999999999,68.0,63.0,Central Michigan,South Florida,70.3215132721466,71.62885840086035,100.2558757498626,88.68255177440022,80.58585292845589,105.00958541970397,1.0,0.0,1.0,0.8596276498795293,0.9854631181945632,738839,0.9517144856543038,0.8817354793561932,0.9167249825052486,319,194,0.8038635474615121,0.04546081187586722,"[u'11/15/2023', 200, u'Central Michigan', u'South Florida', 26, 53, 8, 15, 8, 13, 5, 30, 35, 13, 7, 6, 17, 21, 68, 18, 57, 1, 17, 26, 31, 11, 25, 36, 7, 10, 2, 11, 14, 63, 71.44999999999999, u'', u'Central Michigan', u'South Florida']",Central Michigan,South Florida,-11.120090251012812,141.91086125859752,11/15/2023,20231115,5.0,100.2558757498626,88.68255177440022,80.58585292845589,105.00958541970397,71.2,101.4,-7.6,-35.2,-7.6,0.0
257,Eastern IllinoisIllinois St.11-15,2023-11-15 00:00:00,OVC at MVC,314 Eastern Illinois at 226 Illinois St.,"Illinois St. -8.8, 72-63 (82%)",25.88541409772488,0,H,Eastern Illinois,96.66374998810286,111.71386163642168,0.1592154882592807,0.0,63.31311613165504,Illinois St.,102.67559128253352,104.21854792492968,0.4572222034724494,1.0,72.08739119783722,65.71355618819838,,,1,"Illinois St., 69-61",62.2625,62.2625,61.0,69.0,Illinois St.,Eastern Illinois,63.89839237623133,63.81715572338396,99.20785831017515,111.9288406588282,102.87317731094214,106.9614921529649,1.0,0.0,1.0,0.8879369787064084,0.9846418609541078,738839,0.9797229471993576,1.1082112025697652,1.0439670748845613,314,226,0.1998183538583984,0.3897942089174428,"[u'11/15/2023', 200, u'Eastern Illinois', u'Illinois St.', 22, 57, 6, 20, 11, 13, 12, 20, 32, 9, 4, 5, 12, 23, 61, 23, 56, 6, 19, 17, 26, 18, 24, 42, 11, 5, 2, 11, 14, 69, 62.262499999999996, u'', u'Illinois St.', u'Eastern Illinois']",Eastern Illinois,Illinois St.,-8.774275066182177,135.40050732949226,11/15/2023,20231115,-8.0,99.20785831017515,111.9288406588282,102.87317731094214,106.9614921529649,71.2,101.4,-0.5,13.6,-0.5,0.0
258,CampbellVirginia Tech11-15,2023-11-15 00:00:00,CAA at ACC,318 Campbell at 64 Virginia Tech,"Virginia Tech -18.5, 76-57 (96%)",25.08474228642181,0,H,Campbell,95.03687198428476,110.35162721835056,0.1521057699675493,0.0,57.27345068617654,Virginia Tech,112.15137232630684,98.41454188979166,0.817962024635073,1.0,75.78535244778469,64.02828646653036,,,1,"Virginia Tech, 60-44",61.8625,61.8625,44.0,60.0,Virginia Tech,Campbell,61.711189930713374,66.9496591785106,55.64455072175521,66.74888110166313,67.83750095487628,57.622192877416666,0.7374002753415461,0.3317125093350472,0.7374002753415461,0.5976560859056909,0.9854389258981224,738839,0.7112547989492827,0.9698929076581128,0.8405738533036977,318,64,0.10983145128932748,0.8672528890161726,"[u'11/15/2023', 200, u'Campbell', u'Virginia Tech', 14, 51, 5, 19, 11, 16, 14, 24, 38, 10, 4, 3, 16, 13, 44, 22, 58, 4, 19, 12, 15, 9, 25, 34, 14, 6, 3, 7, 11, 60, 61.8625, u'', u'Virginia Tech', u'Campbell']",Campbell,Virginia Tech,-18.51190176160815,133.05880313396122,11/15/2023,20231115,-16.0,55.64455072175521,66.74888110166313,67.83750095487628,57.622192877416666,71.2,101.4,7.6,7.6,11.9,4.4
259,LIU BrooklynUCLA11-15,2023-11-15 00:00:00,NEC at P12,353 LIU Brooklyn at 43 UCLA,"UCLA -26.1, 83-57 (99%)",24.834882202427544,0,H,LIU Brooklyn,91.27989282105038,112.87647186161024,0.0800122593113193,0.0,56.752132289709344,UCLA,110.83350084370464,93.853038745263,0.871292777478305,1.0,82.87684333507372,69.26736416186962,LIU Brooklyn,,1,"UCLA, 78-58",68.925,68.925,58.0,78.0,UCLA,LIU Brooklyn,72.10518941969259,65.7487654571262,38.92844080804752,44.741568364143646,43.93178288842774,40.025818945832526,0.4174389636660287,0.5825610363339713,0.4174389636660287,0.496467811935656,0.9928873057310544,738839,0.841494377947044,1.131664853101197,0.9865796155241204,353,43,0.16790533722515397,0.7447496336724083,"[u'11/15/2023', 200, u'LIU Brooklyn', u'UCLA', 18, 51, 6, 19, 16, 21, 4, 16, 20, 7, 8, 1, 13, 23, 58, 30, 54, 0, 6, 18, 25, 12, 29, 41, 15, 9, 7, 14, 18, 78, 68.925, u'', u'UCLA', u'LIU Brooklyn']",LIU Brooklyn,UCLA,-26.12471104536437,139.62897562478307,11/15/2023,20231115,-20.0,38.92844080804752,44.741568364143646,43.93178288842774,40.025818945832526,71.2,101.4,10.4,10.4,0.0,-10.4
260,Morgan St.Fresno St.11-15,2023-11-15 00:00:00,MEAC at MWC,339 Morgan St. at 158 Fresno St.,"Fresno St. -15.3, 80-65 (92%)",23.027384015483165,0,H,Morgan St.,94.59505376351986,113.18109229486257,0.1127538590291857,0.0,64.51788870097059,Fresno St.,104.72550999118133,101.26829437000096,0.5953308932024993,1.0,79.8297167200488,70.42196864477808,,,1,"Fresno St., 87-68",76.3375,76.3375,68.0,87.0,Fresno St.,Morgan St.,77.8142808569064,73.50851225434079,92.38353156768603,113.3930740222221,104.92165489539116,98.90075958014438,1.0,0.0,1.0,0.8193960717779083,0.989640838736108,738839,0.8907810709022432,1.1396757818896348,1.015228426395939,339,158,0.08655183251542645,0.6636528984747575,"[u'11/15/2023', 200, u'Morgan St.', u'Fresno St.', 25, 67, 6, 18, 12, 17, 9, 24, 33, 4, 6, 3, 10, 13, 68, 35, 65, 9, 20, 8, 16, 11, 35, 46, 14, 6, 3, 15, 14, 87, 76.3375, u'', u'Fresno St.', u'Morgan St.']",Morgan St.,Fresno St.,-15.311828019078206,144.34760542101938,11/15/2023,20231115,-19.0,92.38353156768603,113.3930740222221,104.92165489539116,98.90075958014438,71.2,101.4,0.0,-13.0,0.0,0.0
261,Coppin St.Louisville11-15,2023-11-15 00:00:00,MEAC at ACC,361 Coppin St. at 172 Louisville,"Louisville -19.6, 79-59 (96%)",12.691363510829282,0,H,Coppin St.,87.76738745058023,113.75383745496175,0.0482232958321716,0.0,59.457142633944606,Louisville,107.415793991964,104.7580247401508,0.5715362423009959,1.0,79.01649503065082,67.61662668765226,,,1,"Louisville, 61-41",63.962500000000006,63.962500000000006,41.0,61.0,Louisville,Coppin St.,63.14000366075946,66.24025467748615,63.70672692233208,86.7658367727893,81.93148870266782,76.03952981740001,0.9591958917571032,0.0466258929376484,0.9591958917571032,0.8334373609195522,0.9958440259197407,738839,0.641000586281024,0.9536837991010356,0.7973421926910298,361,172,0.027851758942140484,0.7022939988500899,"[u'11/15/2023', 200, u'Coppin St.', u'Louisville', 16, 57, 3, 17, 6, 9, 12, 21, 33, 4, 7, 2, 15, 14, 41, 22, 56, 6, 21, 11, 14, 14, 31, 45, 7, 8, 3, 15, 11, 61, 63.962500000000006, u'', u'Louisville', u'Coppin St.']",Coppin St.,Louisville,-19.55935239670621,138.47363766459543,11/15/2023,20231115,-20.0,63.70672692233208,86.7658367727893,81.93148870266782,76.03952981740001,71.2,101.4,11.9,12.7,-10.5,-22.4
262,MissouriMinnesota11-16,2023-11-16 00:00:00,SEC at B10,61 Missouri at 108 Minnesota,"Minnesota -0.5, 72-71 (52%)",70.13600901611663,0,H,Missouri,110.63558440661558,101.99957503129497,0.7180158936677395,1.0,70.69586008612559,Minnesota,108.76250272040188,99.61535199249882,0.7330747326997061,0.0,71.16237421884108,67.07224031396865,,,1,"Missouri, 70-68",65.9375,65.9375,70.0,68.0,Missouri,Minnesota,66.28727491976989,67.59603352285322,108.06653019612293,102.22643288895556,109.0044020455058,97.30219713514776,1.0,0.0,1.0,0.7084834480391672,0.8266279110811912,738840,1.061611374407583,1.0312796208530806,1.0464454976303317,61,108,0.6545054194353231,0.7868458955459995,"[u'11/16/2023', 200, u'Missouri', u'Minnesota', 28, 63, 8, 23, 6, 8, 9, 19, 28, 14, 10, 7, 8, 15, 70, 24, 58, 8, 23, 12, 17, 16, 28, 44, 16, 3, 7, 16, 13, 68, 65.9375, u'', u'Missouri', u'Minnesota']",Missouri,Minnesota,-0.46651413271548847,141.8582343049667,11/16/2023,20231116,2.0,108.06653019612293,102.22643288895556,109.0044020455058,97.30219713514776,71.2,101.4,-14.2,-12.8,-1.6,12.6
263,Oklahoma St.St. Bonaventure11-16,2023-11-16 00:00:00,B12 vs. A10,82 Oklahoma St. vs. 102 St. Bonaventure,"Oklahoma St. -0.9, 67-66 (54%)",66.19097985777711,0,N,Oklahoma St.,106.23230593991929,97.97599494162296,0.7171597298035327,0.0,67.3097143026097,St. Bonaventure,107.99482219613324,100.93732429386787,0.6850785741997237,1.0,66.41894404466856,65.63557419187673,,,1,"St. Bonaventure, 66-64",62.2625,62.2625,64.0,66.0,St. Bonaventure,Oklahoma St.,64.46379644050377,63.33257976743055,107.95121577848434,101.25811344206878,111.61256350198552,102.57055778411416,1.0,0.0,1.0,0.8053406432314949,0.7801958934014602,738840,1.0279060429632605,1.0600281068058623,1.0439670748845613,82,102,0.6761371274721891,0.7254285227171529,"[u'11/16/2023', 200, u'Oklahoma St.', u'St. Bonaventure', 23, 52, 7, 23, 11, 18, 11, 17, 28, 16, 4, 1, 14, 19, 64, 21, 51, 6, 19, 18, 21, 11, 21, 32, 9, 8, 1, 11, 16, 66, 62.262499999999996, u'', u'St. Bonaventure', u'Oklahoma St.']",Oklahoma St.,St. Bonaventure,0.8907702579411421,133.72865834727827,11/16/2023,20231116,-2.0,107.95121577848434,101.25811344206878,111.61256350198552,102.57055778411416,71.2,101.4,-0.6,-0.6,-12.2,-11.6
264,College of CharlestonVermont11-16,2023-11-16 00:00:00,CAA vs. AE,96 College of Charleston vs. 115 Vermont,"College of Charleston -1.2, 72-70 (55%)",64.86698846005902,0,N,College of Charleston,108.50625787750792,101.02685546140916,0.6945221769371499,0.0,71.61226503286134,Vermont,109.57366782058509,103.7118519942882,0.6530057939727775,1.0,70.44452895993706,66.53867878210467,,,1,"Vermont, 73-64",67.1625,67.1625,64.0,73.0,Vermont,College of Charleston,72.0907549952621,65.00237084730959,101.40123936493528,98.67474412152004,107.02256924925037,96.92077244913916,1.0,0.0,1.0,0.827062020668344,0.7983281194384118,738840,0.9529127117066816,1.0869160617904337,1.0199143867485576,96,115,0.5777264792748691,0.75771223587841,"[u'11/16/2023', 200, u'College of Charleston', u'Vermont', 23, 62, 3, 25, 15, 19, 13, 29, 42, 7, 7, 4, 9, 23, 64, 21, 57, 11, 28, 20, 28, 11, 29, 40, 9, 7, 4, 8, 17, 73, 67.1625, u'', u'Vermont', u'College of Charleston']",College of Charleston,Vermont,1.167736072924285,142.05679399279842,11/16/2023,20231116,-9.0,101.40123936493528,98.67474412152004,107.02256924925037,96.92077244913916,71.2,101.4,0.0,-14.2,0.0,0.0
